0.0852;858;203373;789;0.0;11;229;-7.462;0;291;125.993;4.0;658;1;212;Azealia Banks
4.69e-06;566;123547;869;309;0;0.0503;-7.614;1;0.0335;129.948;4.0;656;1;Forgiven/Forgotten;Angel Olsen
148;701;462267;788;625;2;0.0977;-5.611;1;0.0425;142.584;4.0;794;1;All My Friends;LCD Soundsystem
374;772;167158;612;2.44e-06;7;108;-7.274;0;254;142.911;4.0;557;1;Lay Up;Future
142;714;135920;566;1.25e-06;7;0.57;-4.408;1;56;113.074;4.0;429;1;Father Stretch My Hands Pt. 1;Kanye West
0.0313;515;238419;902;0.0;6;93;-4.729;0;383;174.589;5.0;617;1;Big For Your Boots;Stormzy
0.00531;859;219737;624;0.000124;1;184;-5.437;1;0.0915;149.948;4.0;628;1;No Security;Skepta
0.0381;709;176589;797;0.0;0;143;-4.316;1;335;139.639;4.0;474;1;Fam;Saskilla
102;699;197452;724;0.0;1;0.0865;-5.126;1;223;140.157;4.0;412;1;Mr Skeng;Stormzy
377;497;196480;734;0.0;1;151;-6.112;1;382;139.096;4.0;382;1;Beauty and the Beast;Bugzy Malone
0.0669;832;187585;854;0.0;2;0.0802;-4.92;1;296;136.213;4.0;583;1;I Win;Lethal Bizzle
285;0.88;151987;697;7.66e-05;4;0.0889;-8.468;0;328;129.989;4.0;761;1;Plottin;J HUS
289;506;240363;0.43;0.0139;10;135;-17.402;0;317;137.644;4.0;294;1;M.E.N;Bugzy Malone
202;732;156961;974;0.0;1;0.0853;-2.158;1;168;137.905;4.0;713;1;Cold;Stormzy
671;539;166304;0.74;0.0;6;0.12;-7.157;0;401;139.608;4.0;645;1;Toothache;Jaykae
352;494;179009;0.78;0.0;2;396;-5.841;1;301;139.725;4.0;884;1;Coward;Chip
0.00298;545;278227;904;0.00117;6;0.0679;-5.201;1;0.34;139.871;4.0;681;1;3 Wheel-ups (feat. Wiley & Giggs);Kano
397;739;181714;665;0.0;1;0.0901;-6.075;0;441;139.87;4.0;357;1;T On the Wing;President T
134;603;246685;0.64;0.0;1;434;-5.215;1;291;125.462;4.0;311;1;Bad Boys (feat. Ghetts and J Hus);Stormzy
0.0641;667;201964;673;4E-06;0;0.0975;-7.574;1;323;144.256;4.0;661;1;Thiago Silva;Dave
375;561;195419;588;0.0;8;84;-7.628;1;413;83.204;5.0;683;1;And Dat (Ft. Stormzy);Bonkaz
258;812;181114;937;0.0;1;239;-1.894;1;295;139.997;4.0;851;1;6 In The Morning;Wiley
0.0103;745;143214;822;4.2e-06;7;155;-6.354;1;252;86.733;5.0;374;1;Skepta Interlude;Drake
329;673;213251;922;0.0;4;0.0924;-5.311;1;217;140.008;4.0;364;1;Man Don't Care;Jme
0.35;794;187400;801;0.0;0;0.0799;-6.433;1;271;147.072;4.0;0.73;1;Luke Cage;AJ Tracey
0.1;575;188875;723;0.0;7;483;-4.956;1;314;107.039;3.0;822;1;Shutdown;Skepta
819;0.64;227222;196;3.63e-05;4;0.0978;-11.478;1;0.0267;143.919;4.0;273;0;My Old Man;Zac Brown Band
0.0677;587;180252;628;1.88e-06;1;122;-5.703;1;0.0431;92.003;4.0;0.65;0;Losing Sleep;Chris Young
13;631;187813;716;0.0;10;0.0756;-5.713;1;0.0432;88.541;4.0;637;0;Sleep Without You;Brett Young
231;589;194413;809;0.0;3;0.0719;-5.292;1;0.0376;88.965;4.0;464;0;Yeah Boy;Kelsea Ballerini
0.000907;612;227373;841;0.0;9;0.37;-3.795;0;0.0353;104.986;4.0;502;0;Craving You;Thomas Rhett
0.01;553;154320;743;0.0;2;0.0812;-5.483;1;0.0368;149.962;4.0;574;0;More Girls Like You;Kip Moore
0.0538;548;188293;877;8.22e-06;7;314;-5.481;1;0.0367;84.009;4.0;694;0;Heart Break;Lady Antebellum
151;528;251067;842;3E-05;11;117;-6.217;1;0.0411;83.948;4.0;797;0;Cut Your Groove;Charlie Worsham
0.27;663;211160;656;0.000279;1;117;-6.548;1;0.0413;120.037;4.0;555;0;Black;Dierks Bentley
0.0549;0.53;187760;809;0.0;6;0.0741;-4.745;0;0.0388;82.022;4.0;703;0;The Weekend;Brantley Gilbert
0.0966;525;190227;657;0.0;1;119;-5.28;0;54;176.127;4.0;313;0;Reasons;Jillian Jacqueline
0.0244;553;206573;747;0.0;9;363;-5.905;1;0.0292;73.033;4.0;702;0;Small Town Boy;Dustin Lynch
0.0102;533;208733;0.91;0.0;8;108;-3.087;1;0.0566;113.054;4.0;481;0;Yours If You Want It;Rascal Flatts
148;726;231173;595;0.000433;11;106;-6.846;1;0.0393;115.0;4.0;666;0;Roots;Zac Brown Band
0.00733;584;171067;716;0.0;0;0.0879;-4.737;1;0.0342;90.005;4.0;527;0;Sunday Morning;Parmalee
0.0165;443;223800;804;2.89e-06;10;181;-6.432;1;0.0406;151.928;4.0;437;0;Hurricane;Luke Combs
124;521;176987;805;0.000219;9;0.33;-4.481;1;0.0289;141.967;4.0;549;0;Think A Little Less;Michael Ray
661;476;231920;527;0.0;1;307;-6.406;1;0.0399;152.117;3.0;205;0;Speak to a Girl;Tim McGraw
0.0159;591;185474;577;0.0;2;162;-6.107;1;0.0331;156.107;4.0;0.52;0;Man Enough Now;Chris Bandi
335;0.5;214507;622;0.0;9;327;-6.691;1;0.0329;83.886;4.0;293;0;If I Told You;Darius Rucker
234;674;167200;706;7.98e-05;8;0.0958;-4.824;1;0.0586;160.023;4.0;962;0;Happy People;Little Big Town
144;631;227573;658;0.0;5;0.22;-5.313;1;0.0281;80.996;4.0;692;0;All On Me;Devin Dawson
0.0494;562;217280;0.94;0.0;5;217;-4.337;1;114;103.009;4.0;466;0;Somethin' I'm Good At;Brett Eldredge
214;638;196422;634;0.0;6;0.0866;-6.474;1;0.0468;92.097;4.0;445;0;I Could Use a Love Song;Maren Morris
733;409;16042;645;0.0;1;132;-8.336;0;0.0771;74.923;4.0;421;0;Zac Brown Band - Hot Country;Various Artists
0.0968;434;266787;664;0.0;8;141;-5.883;1;0.0346;145.861;4.0;478;0;Trying To Drive;Zac Brown Band
333;439;183413;802;0.0;7;377;-3.644;1;54;168.032;4.0;688;0;God, Your Mama, And Me;Florida Georgia Line
0.0915;533;230722;533;0.0;0;0.0972;-8.266;1;0.0324;159.907;4.0;506;0;Real Thing;Zac Brown Band
0.0207;434;195307;921;0.00209;10;116;-2.248;0;0.0688;171.945;4.0;426;0;They Don't Know;Jason Aldean
0.0558;523;214800;725;6.96e-06;2;0.0937;-5.448;1;0.0339;155.855;4.0;0.52;0;Every Time I Hear That Song;Blake Shelton
0.00898;612;188253;799;0.0;10;172;-4.603;1;0.0275;125.976;4.0;675;0;What Ifs;Kane Brown
0.0993;0.51;211227;904;0.0;6;173;-4.291;1;0.0357;150.004;4.0;542;0;For Her;Chris Lane
424;0.55;232253;774;0.0;11;67;-4.397;1;0.0967;170.124;4.0;462;0;Act Like You Don't;Brooke Eden
397;596;224853;544;0.0;10;106;-7.294;1;0.0315;147.976;4.0;381;0;In Case You Didn't Know;Brett Young
0.0166;622;194240;745;0.000875;1;292;-5.674;1;0.0262;91.0;4.0;585;0;Two Black X's;Dylan Schneider
0.0344;659;183747;926;0.00121;0;113;-4.66;1;0.0461;152.015;4.0;949;0;You Look Good;Lady Antebellum
0.00566;479;178027;0.86;0.0;0;168;-4.318;1;0.0347;80.018;4.0;759;0;Close;Ryan Kinder
186;0.56;209840;0.78;0.0;1;364;-5.164;1;0.0459;160.052;4.0;466;0;Ain't Always Pretty;Logan Mize
0.0179;512;187342;587;0.0;1;107;-6.403;1;0.0291;134.006;4.0;313;0;Love in a Bar;Ryan Hurd
0.0292;403;211307;745;0.0;1;0.0985;-6.534;0;0.0858;186.241;4.0;634;0;Family Table;Zac Brown Band
312;536;203293;722;0.0;4;117;-4.163;1;0.0284;143.78;4.0;472;0;Any Ol' Barstool;Jason Aldean
116;685;201893;783;0.0;11;194;-4.152;1;0.0276;90.008;4.0;532;0;Dirt On My Boots;Jon Pardi
638;0.71;186627;498;0.0;4;0.0916;-5.478;1;0.0322;136.093;4.0;0.52;0;Just a Phase;Adam Craig
463;731;165387;469;1.04e-06;5;103;-7.226;1;0.0326;98.963;4.0;618;0;Body Like A Back Road;Sam Hunt
208;501;192000;836;0.0;11;152;-3.587;0;0.0491;159.863;4.0;627;0;How Not To;Dan + Shay
861;425;259280;372;0.0148;0;0.0733;-10.92;1;0.03;79.456;4.0;297;0;Tin Man;Miranda Lambert
0.0209;458;211240;894;0.0;9;221;-4.903;1;0.0398;160.125;4.0;709;0;Blue Tacoma;Russell Dickerson
0.0406;488;226173;915;0.0;7;351;-4.255;1;0.0389;75.019;4.0;637;0;May We All;Florida Georgia Line
422;482;230832;739;1.87e-05;7;468;-5.476;1;0.0342;155.932;4.0;596;0;Last Time for Everything;Brad Paisley
0.0527;442;173187;784;0.0;2;0.0597;-4.001;1;0.0344;170.139;4.0;554;0;Getting Over You;Jackie Lee
0.00434;555;177067;896;0.0;0;145;-3.295;1;0.0388;114.995;4.0;558;0;Flatliner (feat. Dierks Bentley);Cole Swindell
0.0551;0.41;158667;738;0.0;9;0.0988;-3.833;1;0.0719;184.059;4.0;592;0;Like You That Way;Canaan Smith
273;507;216187;0.81;0.0567;3;121;-5.628;0;0.0317;156.004;4.0;492;0;Hometown Girl;Josh Turner
129;0.69;181200;626;0.0;7;169;-5.831;1;0.0275;101.958;4.0;652;0;Star Of The Show;Thomas Rhett
865;641;248053;0.0628;4.08e-06;4;105;-14.155;1;0.0417;129.004;4.0;289;0;Either Way;Chris Stapleton
279;655;178840;785;0.0;8;116;-4.022;1;0.0697;171.969;4.0;931;0;No Such Thing as a Broken Heart;Old Dominion
0.2;529;215600;803;0.0;7;0.0894;-5.379;1;0.0389;97.043;4.0;343;0;There’s A Girl;Trent Harmon
0.0304;681;184040;845;0.0;11;197;-5.147;0;0.0525;132.023;4.0;761;0;The Fighter;Keith Urban
229;694;228827;815;0.0;2;0.0924;-4.328;1;0.12;88.931;4.0;826;0;Despacito - Remix;Luis Fonsi
231;755;229849;789;0.0;5;351;-4.502;1;146;93.973;4.0;734;0;Felices los 4;Maluma
0.0744;684;208163;823;0.0;9;111;-3.297;0;0.0773;91.048;4.0;645;0;SUBEME LA RADIO;Enrique Iglesias
0.0258;746;205741;794;0.0;1;0.0497;-6.331;1;0.0698;104.827;4.0;471;0;Me Rehúso;Danny Ocean
243;683;219507;691;0.0;8;0.14;-5.535;1;0.0432;179.91;4.0;746;0;El Amante;Nicky Jam
0.0245;747;232787;864;4.46e-05;8;0.0853;-3.181;0;0.0599;92.028;4.0;746;0;Escápate Conmigo;Wisin
286;706;271080;689;0.0;6;123;-5.533;1;0.17;144.127;4.0;0.42;0;Ahora Dice;Chris Jeday
168;859;195613;756;4.65e-05;8;163;-3.36;0;0.0643;102.033;4.0;913;0;Chantaje;Shakira
0.0277;489;194942;962;6.18e-06;0;128;-2.597;1;215;104.563;4.0;507;0;Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version;Pitbull
154;889;201280;853;0.000107;9;205;-4.26;1;241;93.022;4.0;916;0;Sigo Extrañándote;J Balvin
0.0559;832;209453;772;0.000486;10;0.44;-5.429;1;0.1;96.016;4.0;714;0;Otra Vez (feat. J Balvin);Zion & Lennox
116;685;204520;859;0.0;5;317;-2.595;0;0.0553;176.018;4.0;886;0;La Rompe Corazones;Daddy Yankee
0.27;639;307910;869;0.0;11;0.0802;-4.024;1;147;169.801;4.0;766;0;Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox];Anuel Aa
209;0.66;228200;786;0.0;2;112;-4.757;1;0.17;177.833;4.0;849;0;Despacito (Featuring Daddy Yankee);Luis Fonsi
0.4;761;222560;838;0.0;4;176;-3.073;0;0.0502;93.974;4.0;717;0;Reggaetón Lento (Bailemos);CNCO
0.0309;792;205520;819;0.0;5;389;-5.418;1;0.0867;89.98;4.0;0.45;0;Hey DJ;CNCO
547;0.76;210323;838;1.3e-06;7;0.0664;-3.828;0;0.0529;93.05;4.0;0.74;0;Me Llamas (feat. Maluma) - Remix;Piso 21
211;711;225813;875;0.000198;5;0.0862;-2.211;1;104;103.637;4.0;929;0;Me Enamoré;Shakira
205;735;193118;482;0.000194;7;0.0894;-9.21;1;0.0508;175.907;4.0;783;0;Tu Foto;Ozuna
0.00431;663;259196;0.92;1.69e-05;11;101;-4.07;0;226;99.935;4.0;521;0;Vente Pa' Ca;Ricky Martin
551;508;205600;687;3.41e-06;0;126;-4.361;1;326;180.044;4.0;565;0;Safari;J Balvin
0.0897;745;223613;921;0.0;0;178;-2.674;1;82;92.973;4.0;645;0;Alguien Robo;Sebastian Yatra
256;772;238800;909;0.0;6;255;-3.225;0;166;96.031;4.0;679;0;Vacaciones;Wisin
125;761;211627;0.82;2.1e-05;1;183;-4.003;1;0.0623;88.997;4.0;619;0;Te Quiero Pa´Mi;Don Omar
167;761;252003;829;0.0;0;189;-3.203;0;0.0681;92.033;4.0;0.82;0;Ay Mi Dios;IAmChino
142;776;228467;669;0.0;11;219;-4.933;1;0.0638;91.012;4.0;646;0;Traicionera;Sebastian Yatra
204;685;221027;731;0.0;5;0.0722;-5.119;0;93;177.912;4.0;776;0;Si Tú La Ves;Nicky Jam
53;724;197087;0.84;0.0;0;727;-3.581;1;0.0392;92.01;4.0;833;0;Lumbra;Cali Y El Dandee
206;746;227457;961;1.84e-06;0;329;-2.243;1;0.13;179.984;4.0;954;0;La Bicicleta;Carlos Vives
163;817;207200;869;0.00226;6;0.0497;-4.791;1;0.18;96.029;4.0;0.56;0;Bailame;Nacho
0.0998;721;226400;687;0.0;1;0.0679;-6.682;1;0.0782;175.914;4.0;828;0;Dile Que Tu Me Quieres;Ozuna
0.39;732;196480;801;0.0;9;0.31;-3.859;1;0.0327;123.981;4.0;818;0;Deja vu;Prince Royce
245;682;228147;858;0.0;9;104;-4.711;1;0.0708;94.954;4.0;772;0;Sé Que Te Duele;Alejandro Fernandez
132;0.73;207307;701;0.0;5;151;-5.885;0;106;175.95;4.0;789;0;Borro Cassette;Maluma
0.0786;724;200813;904;0.0;8;226;-3.354;0;0.0966;90.999;4.0;851;0;DUELE EL CORAZON;Enrique Iglesias
0.0244;0.68;247493;954;0.0;9;112;-1.823;1;119;104.029;4.0;524;0;Andas En Mi Cabeza;Chino & Nacho
0.0724;827;197840;646;0.0;1;247;-4.727;0;0.0766;92.057;4.0;0.51;0;Chillax;Farruko
282;832;198707;608;0.0;6;0.0761;-6.042;0;0.0385;94.013;4.0;579;0;Hasta el Amanecer;Nicky Jam
163;688;240000;719;0.0;2;0.15;-4.746;1;0.0555;88.015;4.0;589;0;Bailame Despacio;Xantos
76;899;234320;626;0.0;6;0.0631;-4.228;0;292;88.007;4.0;871;0;Shaky Shaky;Daddy Yankee
0.0345;724;181048;809;0.0;7;169;-4.96;1;56;95.037;4.0;495;0;Besándote;Piso 21
0.0685;712;199281;841;7.87e-05;7;0.0672;-5.432;0;0.0455;98.003;4.0;656;0;Ando buscando (feat. Piso 21);Carlos Baute
113;801;236493;822;0.00424;6;0.0877;-4.655;1;0.0831;176.048;4.0;938;0;Hula Hoop;Daddy Yankee
0.0869;0.49;246853;894;0.0;11;103;-1.708;0;0.0947;197.989;4.0;656;0;Qué Gano Olvidándote - Versión Urbana;Reik
234;768;219227;742;0.0;9;0.14;-6.308;1;0.0443;114.679;5.0;0.8;0;Ya Me Enteré (feat. Nicky Jam) - Urban Version;Reik
0.0821;725;246653;711;0.0;10;0.0931;-4.544;1;0.0335;93.003;4.0;476;0;Mi Tesoro (feat. Nicky Jam);Zion & Lennox
803;612;245493;0.57;3.29e-05;1;122;-9.62;0;0.0735;169.842;4.0;813;0;Tú Sí Sabes Quererme;Natalia Lafourcade
189;0.67;276688;679;0.0;7;168;-5.618;1;118;172.069;4.0;794;0;Si Me Dices Que Si (feat. Nicky Jam);Cosculluela
0.0525;779;166600;659;0.0;0;128;-5.455;1;0.0808;95.003;4.0;924;0;Fuego;Juanes
51;712;214072;901;0.0;1;162;-4.699;0;0.0595;97.98;4.0;0.84;0;Al Filo de Tu Amor;Carlos Vives
0.0983;648;223800;833;1;11;127;-5.116;1;0.0543;108.001;4.0;301;0;Young And Menace;Fall Out Boy
0.00898;499;229093;824;0.0;7;163;-4.741;1;0.0794;161.977;4.0;692;0;Sugar, We're Goin Down;Fall Out Boy
4;385;228360;866;0.0;4;111;-2.817;0;0.0697;176.014;4.0;548;0;Centuries;Fall Out Boy
0.0313;561;186827;927;2.34e-05;9;529;-4.374;0;0.0619;152.011;4.0;562;0;My Songs Know What You Did In The Dark (Light Em Up);Fall Out Boy
0.00139;613;189387;874;1.82e-06;2;656;-3.594;1;0.0697;108.038;4.0;532;0;Immortals;Fall Out Boy
119;623;211573;956;0.000227;4;617;-2.608;0;0.0753;149.958;4.0;718;0;Uma Thurman;Fall Out Boy
0.00494;616;180267;961;0.0;11;78;-3.144;0;139;114.492;4.0;531;0;Dance, Dance;Fall Out Boy
0.000965;607;212040;889;0.0;9;0.0839;-4.034;1;0.0394;100.034;4.0;376;0;This Ain't A Scene, It's An Arms Race;Fall Out Boy
177;0.95;214648;412;0.0;1;77;-6.592;1;0.0731;121.019;4.0;741;0;Bad Liar;Selena Gomez
222;0.63;228827;815;0.0;2;91;-4.265;1;152;88.357;4.0;814;0;Despacito - Remix;Luis Fonsi
0.00593;608;187761;841;0.0573;0;121;-3.798;1;0.0464;167.969;4.0;0.25;0;Thunder;Imagine Dragons
0.0969;774;211475;626;3.12e-05;3;0.0848;-4.432;0;0.0432;100.041;4.0;758;0;Attention;Charlie Puth
381;857;199440;0.8;0.0;2;0.0913;-4.035;1;0.0583;121.996;4.0;965;0;There's Nothing Holdin' Me Back;Shawn Mendes
102;0.44;258188;413;1.7e-05;0;103;-7.425;0;0.0446;131.659;4.0;125;0;Quit (feat. Ariana Grande);Cashmere Cat
0.0745;696;211364;503;0.0;8;0.0869;-4.842;1;0.0356;99.977;4.0;539;0;The Cure;Lady Gaga
197;633;193511;592;0.0;0;99;-7.245;0;112;90.066;4.0;643;0;First Time;Kygo
62;711;223190;722;0.0;5;0.14;-3.946;1;0.0472;99.954;4.0;483;0;No Vacancy;OneRepublic
0.0485;0.76;204400;588;0.0;9;0.0847;-7.082;1;0.0775;102.974;4.0;384;0;Most Girls;Hailee Steinfeld
0.0577;565;231906;782;4.16e-05;8;0.0757;-6.413;1;0.0506;140.004;4.0;392;0;Malibu;Miley Cyrus
238;457;210091;627;0.0;5;116;-5.091;0;111;101.384;4.0;535;0;Stay (with Alessia Cara);Zedd
0.56;622;250200;593;0.0;5;175;-7.755;0;0.0414;100.048;4.0;361;0;1-800-273-8255;Logic
0.15;703;193613;868;132;7;104;-4.661;0;0.0291;121.03;4.0;732;0;Pretty Girl - Cheat Codes X CADE Remix;Maggie Lindemann
115;0.66;214802;575;1.59e-06;6;131;-4.934;0;0.0367;110.091;4.0;485;0;Now Or Never;Halsey
0.0575;741;223504;667;0.0;10;106;-5.445;1;134;112.956;4.0;609;0;No Promises (feat. Demi Lovato);Cheat Codes
0.0133;726;188174;429;0.0;0;0.0574;-6.623;1;0.0519;85.899;4.0;874;0;Slow Hands;Niall Horan
0.0283;656;197253;615;0.0;5;234;-6.252;1;0.0539;139.91;4.0;364;0;Bad Bitch (feat. Ty Dolla $ign);Bebe Rexha
0.00464;565;225526;771;0.0;1;0.0568;-5.22;1;212;168.385;4.0;551;0;Good Life (with G-Eazy & Kehlani);G-Eazy
0.97;549;206933;371;132;2;639;-9.56;1;0.0378;87.024;3.0;117;0;The Night We Met;Lord Huron
0.45;754;272667;762;6.67e-05;6;224;-4.486;0;0.0849;92.002;4.0;673;0;Rollin;Calvin Harris
0.00728;741;221983;559;0.000971;10;0.21;-7.775;1;0.03;101.999;4.0;441;0;Obsession (feat. Jon Bellion);Vice
549;0.87;160597;502;0.00356;5;0.0916;-7.497;0;0.0549;82.53;4.0;676;0;Whippin (feat. Felix Snow);Kiiara
281;718;214867;609;3.29e-05;0;234;-4.699;0;0.0429;122.948;4.0;0.47;0;Symphony;Clean Bandit
0.00411;624;207520;806;0.0;1;0.0872;-5.957;1;0.0437;149.999;4.0;536;0;Break Up Every Night;The Chainsmokers
0.0293;726;233833;769;0.0101;6;104;-5.043;1;123;97.985;4.0;0.75;0;Unforgettable;French Montana
0.000339;905;177604;596;2.05e-05;1;0.0897;-7.496;0;118;149.996;4.0;419;0;HUMBLE.;Kendrick Lamar
0.00517;747;212027;592;1.48e-05;8;124;-6.334;1;0.0457;110.991;3.0;0.16;0;do re mi;Blackbear
75;696;216409;817;0.0;1;187;-3.862;1;109;98.064;4.0;779;0;Swalla (feat. Nicki Minaj & Ty Dolla $ign);Jason Derulo
0.0355;673;201601;676;0.0;1;107;-5.002;1;0.0308;134.944;4.0;568;0;Whatever It Takes;Imagine Dragons
32;607;213307;718;0.0;4;403;-4.095;1;0.0978;101.821;4.0;521;0;Touch;Little Mix
0.0303;415;251423;369;7.64e-06;8;383;-10.044;1;0.0741;95.746;4.0;0.0951;0;Selfish;Future
0.0905;648;220781;532;0.0;0;0.0831;-6.597;1;0.0746;99.983;4.0;497;0;It Ain’t Me (with Selena Gomez);Kygo
128;747;184134;799;0.0;11;0.0541;-4.066;0;0.0405;104.02;4.0;537;0;Mama;Jonas Blue
238;0.76;177573;303;8.09e-06;2;294;-11.362;1;0.0284;99.991;4.0;157;0;The One;The Chainsmokers
401;763;197495;671;1.16e-05;1;375;-4.029;0;0.1;120.06;4.0;608;0;Nights With You;MØ
0.0235;667;172893;648;1.52e-05;3;0.0427;-6.398;0;0.0626;95.031;4.0;585;0;TG4M;Zara Larsson
0.0102;833;204600;434;0.0219;2;165;-8.795;1;431;150.062;4.0;286;0;Mask Off;Future
122;803;227292;793;5.81e-05;6;154;-5.769;1;0.0635;106.035;4.0;0.54;0;Bon Appétit;Katy Perry
0.0275;516;340707;595;0.0;5;109;-4.63;1;0.0313;119.972;4.0;209;0;Sign of the Times;Harry Styles
0.00246;532;200733;778;0.000111;7;153;-6.69;0;218;169.923;4.0;242;0;At My Best (feat. Hailee Steinfeld);Machine Gun Kelly
416;704;176347;423;0.0;8;0.0607;-6.792;1;0.0862;113.962;4.0;0.45;0;Issues;Julia Michaels
13;853;206693;0.56;0.0;1;0.0944;-4.961;1;0.0406;134.066;4.0;853;0;That's What I Like;Bruno Mars
0.0561;623;220291;656;0.0;0;0.0855;-5.608;0;0.0416;95.878;4.0;371;0;September Song;JP Cooper
131;748;188491;627;0.0;7;0.0852;-6.029;1;0.0644;120.963;4.0;513;0;Still Got Time;ZAYN
0.33;736;219080;449;0.000162;1;0.0898;-11.462;0;425;80.126;4.0;322;0;Location;Khalid
0.0895;584;220883;0.54;0.0;1;261;-7.786;0;0.0576;137.972;4.0;0.19;0;Scared to Be Lonely;Martin Garrix
304;804;298941;459;0.0862;11;0.11;-11.556;1;39;111.963;4.0;372;0;Passionfruit;Drake
581;825;233713;652;0.0;1;0.0931;-3.183;0;0.0802;95.977;4.0;933;0;Shape of You;Ed Sheeran
0.0991;608;232947;0.86;0.0;5;262;-5.324;0;0.0554;127.075;4.0;441;0;Wild Ones (feat. Sia);Flo Rida
167;748;210627;727;0.0;11;166;-2.42;0;0.0871;125.014;4.0;0.68;0;Starships;Nicki Minaj
0.0656;828;299333;433;0.000876;0;122;-9.716;1;199;148.073;4.0;446;0;Lollipop;Lil Wayne
0.0921;0.72;229360;802;0.0;1;694;-5.797;1;0.0582;124.043;4.0;716;0;Time of Our Lives;Pitbull
0.0319;646;210960;795;0.0;9;267;-3.293;1;0.0976;89.99;4.0;791;0;Stereo Hearts (feat. Adam Levine);Gym Class Heroes
0.0643;755;198187;838;1.59e-05;7;118;-4.5;0;0.0687;126.877;4.0;454;0;Glad You Came;The Wanted
0.00622;0.75;203867;0.78;0.0;4;0.0263;-3.155;1;0.0898;119.985;4.0;819;0;Dynamite;Taio Cruz
0.0567;467;293533;564;0.0;9;194;-4.986;0;353;81.966;4.0;304;0;Clique;JAY Z
0.11;0.66;180480;867;0.0;6;0.0368;-4.285;0;116;93.033;4.0;376;0;Airplanes (feat. Hayley Williams of Paramore);B.o.B
555;635;217419;691;0.0;0;97;-4.862;1;258;82.142;4.0;0.63;0;Trumpets;Jason Derulo
71;375;338853;862;0.0;11;211;-3.363;0;255;159.841;4.0;472;0;Live Your Life - feat. Rihanna;T.I.
0.00738;352;216893;843;0.0;7;0.0883;-7.983;0;482;165.29;5.0;716;0;Like A G6;Far East Movement
39;673;229507;758;0.0;7;341;-3.632;1;158;135.956;4.0;541;0;Feel This Moment;Pitbull
0.0295;581;204160;963;0.0;11;139;-4.087;1;0.0981;129.992;4.0;792;0;Timber;Pitbull
0.0384;0.72;175427;791;0.0;1;157;-4.689;1;124;102.071;4.0;767;0;Classic;MKTO
69;599;245041;803;137;0;129;-3.641;0;0.0986;126.057;4.0;254;0;Titanium (feat. Sia);David Guetta
0.0181;0.62;229573;869;0.0;1;369;-5.252;1;175;151.684;4.0;769;0;E.T. - feat. Kanye West;Katy Perry
0.000704;657;190186;827;0.00534;5;65;-4.036;1;0.0734;145.889;4.0;698;0;GDFR (feat. Sage The Gemini & Lookas);Flo Rida
0.0525;715;207333;655;0.0;0;115;-6.425;1;137;95.078;4.0;557;0;Young, Wild & Free (feat. Bruno Mars);Snoop Dogg
0.0514;786;250189;857;0.0;9;112;-3.765;1;0.0734;110.038;4.0;602;0;The Monster;Eminem
0.0746;755;199693;832;1.27e-06;2;291;-2.741;0;116;120.032;4.0;719;0;TiK ToK;Kesha
0.0715;859;188453;697;0.0;1;0.0761;-3.79;0;0.0569;117.008;4.0;875;0;Love You Like A Love Song;Selena Gomez & The Scene
112;612;212862;0.84;0.0;11;116;-3.145;0;0.0509;129.042;4.0;441;0;Don't You Worry Child (Radio Edit) [feat. John Martin];Swedish House Mafia
0.0762;809;195853;628;0.000371;11;113;-5.021;0;0.0561;130.008;4.0;797;0;Sexy Bitch (feat. Akon) - Featuring Akon explicit;David Guetta
0.000979;842;189907;531;1.34e-05;0;0.0667;-8.729;1;0.0377;105.013;4.0;758;0;Somebody;Natalie La Rose
0.0183;745;189959;714;0.0;1;0.0636;-5.501;0;0.0302;120.025;4.0;847;0;Maps;Maroon 5
162;725;247520;0.68;2.13e-06;8;158;-5.465;1;0.0306;119.939;4.0;753;0;Am I Wrong;Nico & Vinz
0.0117;579;275987;821;0.0;1;0.0631;-4.616;1;152;174.063;4.0;561;0;Umbrella;Rihanna
0.0649;663;257840;714;0.0;1;116;-4.944;0;38;121.99;4.0;471;0;Counting Stars;OneRepublic
0.00107;818;213733;799;128;1;57;-4.1;0;156;100.014;4.0;0.0953;0;Turn Down for What;DJ Snake
0.0378;0.81;369627;793;1.82e-06;6;72;-9.404;0;0.0403;116.049;4.0;0.86;0;Get Lucky;Daft Punk
0.0533;441;225160;0.87;3.7e-06;2;0.0936;-4.845;1;57;134.469;4.0;281;0;A Dustland Fairytale;The Killers
0.0215;688;192191;702;0.0;7;128;-4.792;0;0.0499;94.006;4.0;731;0;My House;Flo Rida
219;427;257760;861;0.0;1;277;-4.874;1;376;161.776;4.0;581;0;Best I Ever Had;Drake
0.0196;592;206880;752;0.0;1;0.0477;-6.589;1;114;74.784;4.0;0.73;0;Stitches;Shawn Mendes
403;753;203467;801;0.0;4;128;-3.215;1;0.0296;128.011;4.0;787;0;I Will Never Let You Down;Rita Ora
186;548;272394;532;0.000263;5;217;-7.596;1;0.0323;85.03;4.0;428;0;Do I Wanna Know?;Arctic Monkeys
0.00901;635;307987;983;0.00799;6;0.0683;-3.807;0;174;145.085;4.0;422;0;Cinema - Skrillex Remix;Benny Benassi
